Lone_Wolf_PR_ID,Repo_URL,AI_Agent,Evidence_Human,Gap_Days
3121735466,https://api.github.com/repos/dagster-io/dagster,OpenAI_Codex,OwenKephart,9
3246632498,https://api.github.com/repos/rsyslog/rsyslog,OpenAI_Codex,rgerhards,29
3098812233,https://api.github.com/repos/Azure/azure-sdk-for-js,Copilot,jeremymeng,7
3232624358,https://api.github.com/repos/Azure/azure-sdk-for-python,Copilot,trangevi,21
3095023760,https://api.github.com/repos/OpenHFT/Chronicle-Core,OpenAI_Codex,peter-lawrey,0
3122198343,https://api.github.com/repos/metacraft-labs/codetracer,OpenAI_Codex,alehander92,1
3173294473,https://api.github.com/repos/microsoft/vscode,Copilot,Copilot,0
3080492897,https://api.github.com/repos/traccar/traccar,OpenAI_Codex,LuizFJP,27
3134947414,https://api.github.com/repos/temporalio/temporal,OpenAI_Codex,pdoerner,53
3245466752,https://api.github.com/repos/jlowin/fastmcp,Claude_Code,fellipesaraiva88,35
3074788987,https://api.github.com/repos/dotnet/maui,Copilot,Tamilarasan-Paranthaman,8
3129660668,https://api.github.com/repos/doggy8088/github-copilot-configs,Copilot,doggy8088,59
3152847691,https://api.github.com/repos/nkdAgility/azure-devops-migration-tools,Copilot,satano,1
3114736501,https://api.github.com/repos/temporalio/temporal,OpenAI_Codex,pdoerner,46
3214815470,https://api.github.com/repos/microsoft/vscode,Copilot,sandy081,11
3154285356,https://api.github.com/repos/getsentry/sentry,Cursor,bukzor,10
3113025696,https://api.github.com/repos/anyproto/anytype-ts,OpenAI_Codex,ra3orblade,6
3193365645,https://api.github.com/repos/dotnet/docs,Copilot,dependabot[bot],6
3092355883,https://api.github.com/repos/Skyvern-AI/skyvern,OpenAI_Codex,Prakashmaheshwaran,1
3088441203,https://api.github.com/repos/elsa-workflows/elsa-core,Copilot,MaxBrooks114,7
3123954699,https://api.github.com/repos/voideditor/void,OpenAI_Codex,andrewpareles,30
3149701182,https://api.github.com/repos/unsend-dev/unsend,OpenAI_Codex,KMKoushik,42
3143690602,https://api.github.com/repos/sandrohanea/whisper.net,OpenAI_Codex,sandrohanea,0
3141099972,https://api.github.com/repos/featureform/enrichmcp,OpenAI_Codex,simba-git,0
3092365507,https://api.github.com/repos/Skyvern-AI/skyvern,OpenAI_Codex,Prakashmaheshwaran,1
3245372062,https://api.github.com/repos/StockSharp/StockSharp,OpenAI_Codex,mikasoukhov,20
3165285804,https://api.github.com/repos/xtermjs/xterm.js,Copilot,Tyriar,3
3124533847,https://api.github.com/repos/badtuxx/girus-cli,OpenAI_Codex,ricardosilva86,3
3071827885,https://api.github.com/repos/mangiucugna/json_repair,OpenAI_Codex,codeflash-ai[bot],2
3169050288,https://api.github.com/repos/dotnet/sdk,Copilot,dotnet-maestro[bot],31
3165232120,https://api.github.com/repos/RooCodeInc/Roo-Code,Cursor,renovate[bot],0
3124244377,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,Gunnar97,1
3107801389,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,1
3141189152,https://api.github.com/repos/microsoft/testfx,Copilot,Youssef1313,1
3138855376,https://api.github.com/repos/gofr-dev/gofr,OpenAI_Codex,dependabot[bot],20
3177212628,https://api.github.com/repos/sakaiproject/sakai,Cursor,ottenhoff,51
3134927053,https://api.github.com/repos/microsoft/azure-pipelines-tasks,Copilot,PhilipsonJoseph,6
3075021010,https://api.github.com/repos/licensee/licensee,Copilot,dependabot[bot],7
3087186969,https://api.github.com/repos/barter-rs/barter-rs,OpenAI_Codex,just-a-stream,44
3096828210,https://api.github.com/repos/Azure/azure-sdk-for-go,Copilot,richardpark-msft,18
3278236128,https://api.github.com/repos/Skyvern-AI/skyvern,OpenAI_Codex,dependabot[bot],32
3219752616,https://api.github.com/repos/microsoft/vscode,Copilot,joshspicer,12
3135305868,https://api.github.com/repos/mediar-ai/terminator,Cursor,tribhuwan-kumar,1
3225426856,https://api.github.com/repos/jafioti/luminal,OpenAI_Codex,matthewjgunton,19
3125661124,https://api.github.com/repos/Azure/azure-sdk-for-js,Copilot,jeremymeng,1
3092604753,https://api.github.com/repos/promptfoo/promptfoo,OpenAI_Codex,mldangelo,0
3169146564,https://api.github.com/repos/getsentry/sentry,Cursor,bukzor,4
3078088136,https://api.github.com/repos/seasonedcc/remix-forms,OpenAI_Codex,danielweinmann,0
3070938136,https://api.github.com/repos/julep-ai/julep,OpenAI_Codex,whiterabbit1983,3
3217333196,https://api.github.com/repos/AgentOps-AI/agentops,Cursor,Dwij1704,20
3120332524,https://api.github.com/repos/microsoft/azurelinux,Copilot,nicogbg,8
3102952382,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3117919886,https://api.github.com/repos/syntasso/kratix,OpenAI_Codex,ChunyiLyu,5
3161252806,https://api.github.com/repos/janbjorge/pgqueuer,OpenAI_Codex,janbjorge,4
3140230033,https://api.github.com/repos/doggy8088/github-copilot-configs,Copilot,doggy8088,62
3159002770,https://api.github.com/repos/dotnet/dotnet-api-docs,Copilot,ManickaP,1
3109986701,https://api.github.com/repos/MikePopoloski/slang,Copilot,inigo-easics,20
3075176637,https://api.github.com/repos/mediar-ai/terminator,OpenAI_Codex,divanshu-go,3
3216594701,https://api.github.com/repos/dotnet/runtime,Copilot,MihaZupan,12
3171062318,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,renovate[bot],1
3094342002,https://api.github.com/repos/OpenHFT/Chronicle-Core,OpenAI_Codex,peter-lawrey,0
3158063573,https://api.github.com/repos/getsentry/sentry,Cursor,bukzor,8
3165507698,https://api.github.com/repos/PrismLauncher/PrismLauncher,OpenAI_Codex,Ryex,47
3195682712,https://api.github.com/repos/bruin-data/bruin,OpenAI_Codex,karakanb,5
3246585663,https://api.github.com/repos/janbjorge/pgqueuer,OpenAI_Codex,janbjorge,35
3083447980,https://api.github.com/repos/OpenHFT/Java-Thread-Affinity,OpenAI_Codex,peter-lawrey,1
3221264944,https://api.github.com/repos/mediar-ai/terminator,Cursor,divanshu-go,16
3138180288,https://api.github.com/repos/langfuse/langfuse,Cursor,maxdeichmann,16
3172832930,https://api.github.com/repos/bruin-data/bruin,Cursor,karakanb,2
3142706224,https://api.github.com/repos/root-gg/plik,OpenAI_Codex,dependabot[bot],1
3130043177,https://api.github.com/repos/dotnet/fsharp,Copilot,abonie,1
3223873505,https://api.github.com/repos/openai/codex,OpenAI_Codex,workinprogr3ss,22
3083507361,https://api.github.com/repos/OpenHFT/Java-Thread-Affinity,OpenAI_Codex,peter-lawrey,0
3247802313,https://api.github.com/repos/katspaugh/wavesurfer.js,OpenAI_Codex,katspaugh,26
3116694005,https://api.github.com/repos/EasyCorp/EasyAdminBundle,OpenAI_Codex,tacman,50
3165205251,https://api.github.com/repos/RooCodeInc/Roo-Code,Cursor,renovate[bot],0
3093861073,https://api.github.com/repos/OpenHFT/Chronicle-Core,OpenAI_Codex,peter-lawrey,0
3130744045,https://api.github.com/repos/wizarrrr/wizarr,OpenAI_Codex,fireph,1
2990012909,https://api.github.com/repos/thefrontside/effection,Claude_Code,cowboyd,60
3220097416,https://api.github.com/repos/microsoft/vscode,Copilot,sandy081,13
3109143815,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3223018023,https://api.github.com/repos/github/github-mcp-server,Copilot,dependabot[bot],87
3109033039,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3119867075,https://api.github.com/repos/ArthurSonzogni/FTXUI,OpenAI_Codex,zozowell,15
3221482393,https://api.github.com/repos/colinhacks/zod,OpenAI_Codex,transitive-bullshit,52
3128551238,https://api.github.com/repos/flyerhq/flutter_chat_ui,OpenAI_Codex,nicolasbraun,3
3116933099,https://api.github.com/repos/anyproto/anytype-ts,OpenAI_Codex,ra3orblade,7
3148048568,https://api.github.com/repos/obi1kenobi/cargo-semver-checks,OpenAI_Codex,obi1kenobi,1
3070969743,https://api.github.com/repos/0x4D31/galah,OpenAI_Codex,0x4D31,0
3157225263,https://api.github.com/repos/microsoft/vscode,Copilot,anthonykim1,0
3109032036,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3175982931,https://api.github.com/repos/dotnet/maui,Copilot,rmarinho,1
3217339959,https://api.github.com/repos/mediar-ai/terminator,Cursor,divanshu-go,15
3229628332,https://api.github.com/repos/mediar-ai/terminator,Cursor,divanshu-go,20
3219557811,https://api.github.com/repos/dotnet/aspnetcore,Copilot,MackinnonBuck,13
3120681882,https://api.github.com/repos/microsoft/vscode,Copilot,bpasero,0
3198963045,https://api.github.com/repos/bruin-data/bruin,Cursor,karakanb,6
3278145927,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,prebid-startio,35
3081372386,https://api.github.com/repos/seasonedcc/remix-forms,OpenAI_Codex,danielweinmann,1
3075736922,https://api.github.com/repos/microsoft/pxt-arcade,Copilot,riknoll,28
3083499712,https://api.github.com/repos/OpenHFT/Java-Thread-Affinity,OpenAI_Codex,peter-lawrey,0
3103339934,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3246632730,https://api.github.com/repos/rsyslog/rsyslog,OpenAI_Codex,rgerhards,29
3210092538,https://api.github.com/repos/567-labs/instructor,OpenAI_Codex,dependabot[bot],13
3128708029,https://api.github.com/repos/bruin-data/ingestr,OpenAI_Codex,sanjushahgupta,11
3136636091,https://api.github.com/repos/bruin-data/bruin,OpenAI_Codex,jbrand-dsp,0
3113591568,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3078165415,https://api.github.com/repos/seasonedcc/remix-forms,OpenAI_Codex,danielweinmann,0
3141186372,https://api.github.com/repos/lostintangent/gistpad,Copilot,dependabot[bot],0
3190039936,https://api.github.com/repos/langfuse/langfuse,Cursor,maxdeichmann,3
3103140208,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3135853749,https://api.github.com/repos/elixir-lsp/elixir-ls,OpenAI_Codex,lukaszsamson,6
3086812636,https://api.github.com/repos/dropseed/plain,OpenAI_Codex,davegaeddert,0
3105630972,https://api.github.com/repos/wvlet/airframe,Copilot,xerial-bot,8
3070123093,https://api.github.com/repos/AlaSQL/alasql,OpenAI_Codex,dependabot[bot],16
3230202013,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,prebid-startio,19
3076266003,https://api.github.com/repos/plexguide/Huntarr.io,Copilot,vipergts450,6
3116323908,https://api.github.com/repos/StephenDev0/StikDebug,OpenAI_Codex,stossy11,2
3114512133,https://api.github.com/repos/metacraft-labs/codetracer,OpenAI_Codex,Madman10K,0
3223043473,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,prebid-startio,16
3177087072,https://api.github.com/repos/microsoft/vscode,Copilot,Copilot,1
3087706936,https://api.github.com/repos/commaai/opendbc,OpenAI_Codex,sshane,6
3143504359,https://api.github.com/repos/PaloAltoNetworks/docusaurus-openapi-docs,OpenAI_Codex,sserrata,42
3118533289,https://api.github.com/repos/microsoft/vscode,Copilot,bpasero,0
3094955384,https://api.github.com/repos/seasonedcc/remix-forms,OpenAI_Codex,danielweinmann,0
3198240518,https://api.github.com/repos/dotnet/aspire,Copilot,radical,5
3210172444,https://api.github.com/repos/CoreWCF/CoreWCF,Copilot,g7ed6e,52
3226831249,https://api.github.com/repos/allenai/open-instruct,Cursor,hamishivi,63
3080066743,https://api.github.com/repos/seasonedcc/remix-forms,OpenAI_Codex,danielweinmann,0
3245371466,https://api.github.com/repos/StockSharp/StockSharp,OpenAI_Codex,mikasoukhov,20
3138977951,https://api.github.com/repos/janbjorge/pgqueuer,OpenAI_Codex,janbjorge,3
3070305251,https://api.github.com/repos/unsend-dev/unsend,OpenAI_Codex,KMKoushik,12
3226604727,https://api.github.com/repos/afadil/wealthfolio,OpenAI_Codex,afadil,26
3079663447,https://api.github.com/repos/PrunaAI/pruna,OpenAI_Codex,johnrachwan123,7
3218774334,https://api.github.com/repos/featureform/enrichmcp,OpenAI_Codex,simba-git,13
3103073945,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3177433178,https://api.github.com/repos/OpenPipe/ART,Cursor,bradhilton,0
3128069788,https://api.github.com/repos/gluesql/gluesql,OpenAI_Codex,devgony,0
3246702947,https://api.github.com/repos/featureform/enrichmcp,OpenAI_Codex,simba-git,24
3077209618,https://api.github.com/repos/coder/coder,OpenAI_Codex,BrunoQuaresma,11
3247560836,https://api.github.com/repos/rsyslog/rsyslog,Cursor,rgerhards,29
3109455409,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3164609589,https://api.github.com/repos/microsoft/WSL,Copilot,Artoria2e5,0
3135164286,https://api.github.com/repos/bruin-data/ingestr,OpenAI_Codex,sanjushahgupta,13
3124372773,https://api.github.com/repos/busser/tfautomv,Claude_Code,busser,1
3198252618,https://api.github.com/repos/dotnet/aspire,Copilot,radical,5
3231729538,https://api.github.com/repos/odigos-io/odigos,Cursor,tamirdavid1,20
3184415286,https://api.github.com/repos/bytebot-ai/bytebot,OpenAI_Codex,zlwaterfield,8
3071786788,https://api.github.com/repos/lunary-ai/lunary,OpenAI_Codex,hughcrt,3
3147493626,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,patmmccann,0
3117805432,https://api.github.com/repos/ArthurSonzogni/FTXUI,OpenAI_Codex,zozowell,15
3087185483,https://api.github.com/repos/barter-rs/barter-rs,OpenAI_Codex,just-a-stream,44
3227290867,https://api.github.com/repos/featureform/enrichmcp,OpenAI_Codex,simba-git,17
3138292486,https://api.github.com/repos/elixir-lsp/vscode-elixir-ls,OpenAI_Codex,dependabot[bot],0
3094218190,https://api.github.com/repos/OpenHFT/Chronicle-Core,OpenAI_Codex,peter-lawrey,0
3092666797,https://api.github.com/repos/happi/theBeamBook,OpenAI_Codex,richcarl,82
3096792062,https://api.github.com/repos/Azure/azure-storage-azcopy,Copilot,shnayak-msft,15
3165289823,https://api.github.com/repos/xtermjs/xterm.js,Copilot,Tyriar,3
3161636261,https://api.github.com/repos/herbie-fp/herbie,OpenAI_Codex,bksaiki,1
3185873836,https://api.github.com/repos/bruin-data/bruin,OpenAI_Codex,karakanb,2
3229585470,https://api.github.com/repos/StockSharp/StockSharp,OpenAI_Codex,mikasoukhov,15
3074258030,https://api.github.com/repos/Kanaries/pygwalker,OpenAI_Codex,longxiaofei,44
3094913258,https://api.github.com/repos/OpenHFT/Chronicle-Core,OpenAI_Codex,peter-lawrey,0
3117414687,https://api.github.com/repos/unsend-dev/unsend,OpenAI_Codex,KMKoushik,30
3095747340,https://api.github.com/repos/seasonedcc/remix-forms,OpenAI_Codex,danielweinmann,0
3144478740,https://api.github.com/repos/microsoft/PowerToys,Copilot,vanzue,6
3074530461,https://api.github.com/repos/BOINC/boinc,OpenAI_Codex,AenBleidd,6
3231648781,https://api.github.com/repos/microsoft/testfx,Copilot,Youssef1313,18
3178974587,https://api.github.com/repos/bruin-data/bruin,OpenAI_Codex,karakanb,0
3101175239,https://api.github.com/repos/navidrome/navidrome,Copilot,dependabot[bot],4
3136212669,https://api.github.com/repos/mvisonneau/gitlab-ci-pipelines-exporter,OpenAI_Codex,renovate[bot],3
3133087205,https://api.github.com/repos/go-vikunja/vikunja,OpenAI_Codex,dpschen,3
3150841632,https://api.github.com/repos/dotnet/android,Copilot,dotnet-maestro[bot],7
3103140098,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3150623138,https://api.github.com/repos/dotnet/android,Copilot,dotnet-maestro[bot],7
3070962378,https://api.github.com/repos/julep-ai/julep,OpenAI_Codex,whiterabbit1983,3
3127625107,https://api.github.com/repos/pterm/pterm,OpenAI_Codex,MarvinJWendt,1
3070142934,https://api.github.com/repos/joshuafuller/ATAK-Maps,OpenAI_Codex,joshuafuller,1
3103114604,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3094431076,https://api.github.com/repos/OpenHFT/Chronicle-Core,OpenAI_Codex,peter-lawrey,0
3205893657,https://api.github.com/repos/mitsuhiko/insta,Claude_Code,max-sixty,67
3224208030,https://api.github.com/repos/openai/codex,OpenAI_Codex,workinprogr3ss,22
3196710615,https://api.github.com/repos/janbjorge/pgqueuer,OpenAI_Codex,janbjorge,17
3150960964,https://api.github.com/repos/microsoft/kiota,Copilot,dependabot[bot],24
3225416831,https://api.github.com/repos/rsyslog/rsyslog,OpenAI_Codex,rgerhards,21
3189851555,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,prebid-startio,5
3147238673,https://api.github.com/repos/catatsuy/private-isu,OpenAI_Codex,renovate[bot],2
3102987769,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3098819508,https://api.github.com/repos/Azure/azure-sdk-for-js,Copilot,jeremymeng,7
3113594144,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3077799254,https://api.github.com/repos/Kanaries/pygwalker,OpenAI_Codex,longxiaofei,45
3098960131,https://api.github.com/repos/traccar/traccar,OpenAI_Codex,LuizFJP,20
3134491550,https://api.github.com/repos/celestiaorg/celestia-core,Copilot,dependabot[bot],0
3071610458,https://api.github.com/repos/mangiucugna/json_repair,OpenAI_Codex,codeflash-ai[bot],1
3116693250,https://api.github.com/repos/janbjorge/pgqueuer,OpenAI_Codex,janbjorge,3
3197264721,https://api.github.com/repos/langfuse/langfuse,Cursor,maxdeichmann,5
3194239581,https://api.github.com/repos/microsoft/vscode,Copilot,joshspicer,4
3071443553,https://api.github.com/repos/promptfoo/promptfoo,OpenAI_Codex,gru-agent[bot],1
3269663648,https://api.github.com/repos/microsoft/testfx,Copilot,Youssef1313,32
3127390893,https://api.github.com/repos/badtuxx/girus-cli,OpenAI_Codex,ricardosilva86,4
3107828692,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3115585286,https://api.github.com/repos/golang-design/clipboard,OpenAI_Codex,tslocum,11
3087344603,https://api.github.com/repos/openai/openai-agents-python,OpenAI_Codex,rm-openai,31
3177942149,https://api.github.com/repos/dotnet/aspire,Copilot,captainsafia,0
3210830442,https://api.github.com/repos/Azure/azure-sdk-for-python,Copilot,trangevi,14
3164619281,https://api.github.com/repos/microsoft/openvmm,Copilot,maheeraeron,16
3189816752,https://api.github.com/repos/prebid/Prebid.js,OpenAI_Codex,prebid-startio,5
3113692702,https://api.github.com/repos/OpenHFT/Chronicle-Wire,OpenAI_Codex,peter-lawrey,0
3187260592,https://api.github.com/repos/gluesql/gluesql,OpenAI_Codex,panarch,1
3255623809,https://api.github.com/repos/risingwavelabs/risingwave,Copilot,kwannoel,36
3090696772,https://api.github.com/repos/bennycode/trading-signals,Copilot,dependabot[bot],55
3269654002,https://api.github.com/repos/microsoft/testfx,Copilot,Youssef1313,32
3075141911,https://api.github.com/repos/EduardoPires/EquinoxProject,OpenAI_Codex,EduardoPires,1
3193836747,https://api.github.com/repos/mediar-ai/terminator,Cursor,divanshu-go,7
3147167511,https://api.github.com/repos/catatsuy/private-isu,OpenAI_Codex,renovate[bot],2
3173304702,https://api.github.com/repos/microsoft/vscode,Copilot,Copilot,0
3075242171,https://api.github.com/repos/dotnet/docs,Copilot,dependabot[bot],2
3122902085,https://api.github.com/repos/peass-ng/PEASS-ng,OpenAI_Codex,ThatTotallyRealMyth,18
3196449407,https://api.github.com/repos/block/goose,OpenAI_Codex,jpshelley,28
3134913454,https://api.github.com/repos/microsoft/vscode,Copilot,deepak1556,0
